"1907000600066,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600067,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600068,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600069,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600070,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600071,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600072,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600073,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600074,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600075,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600076,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600077,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600078,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600079,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600080,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600081,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600082,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600083,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600084,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600085,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600086,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600087,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600088,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600089,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600090,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600091,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600092,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600093,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600094,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600095,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600096,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600097,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600098,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600099,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600100,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600101,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600102,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600103,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600104,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600105,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600106,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600107,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600108,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600109,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600110,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600111,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600112,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600113,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600114,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600115,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600116,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600117,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600118,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600119,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600120,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600121,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600122,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600123,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600124,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600125,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600126,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
"1907000600127,XLHOME,2,xl@dens.tv,2,00:00:00:00:00:00,NULL,CRM,eip/farid,2019-09-02 17:30:00,0000-00-00 00:00:00,0000-00-00 00:00:00,NULL,0,BATCH-02-09-2019"
